species,state,year,lake.id,level,linf,k,t0,minage,maxage
smallmouth_bass,mi,2008,68-142,lakeyear,33.84615396,3.46036459744126e+37,-19.87735582,3,8
smallmouth_bass,mi,2008,40-207,lakeyear,53.22375103,0.198384935,0.06551131,1,8
smallmouth_bass,mi,2009,51-142,lakeyear,46.949319,0.647986691,1.479726211,2,8
smallmouth_bass,mi,2009,51-132,lakeyear,42.61771499,0.409961705,0.739702554,1,8
black_crappie,mi,2004,40-117,lakeyear,28.79201008,0.669548531,1.044519145,2,6
black_crappie,mi,2003,63-673,lakeyear,33.67456491,0.171390483,-1.597915859,1,6
black_crappie,mi,2003,8-141,lakeyear,28.97149268,0.920324313,1.189432196,2,7
black_crappie,mi,2003,8-202,lakeyear,27.9657165,0.884628093,1.166641791,2,6
black_crappie,mi,2003,36-2067,lakeyear,42.0471531,0.246122235,-0.506034418,1,8
black_crappie,mi,2003,25-11,lakeyear,42.17759447,0.161285066,1.308268391,4,8
black_crappie,mi,2003,26-2,lakeyear,18.81369301,14.85374633,1.907695282,2,6
black_crappie,mi,2004,63-2,lakeyear,28.86250943,0.562629455,0.758898174,2,8
black_crappie,mi,2004,63-1650,lakeyear,34.84611653,0.22224787,0.480448595,3,8
black_crappie,mi,2003,27-108,lakeyear,33.27562964,0.258020945,0.346177306,2,8
black_crappie,mi,2004,39-129,lakeyear,32.41794559,0.310792086,-0.422411236,2,8
black_crappie,mi,2004,62-82,lakeyear,29.55771625,0.463987299,0.234213141,1,5
black_crappie,mi,2004,36-32,lakeyear,32.38418589,0.459457821,-0.072591451,1,8
black_crappie,mi,2004,59-99,lakeyear,58.94683435,0.044997292,-3.473587192,1,8
black_crappie,mi,2004,19-21,lakeyear,209.3395932,0.009482007,-6.762870832,1,8
black_crappie,mi,2004,27-117,lakeyear,29.14175089,0.558466403,1.209646859,2,8
black_crappie,mi,2004,27-696,lakeyear,63.28242647,0.056635376,-2.143589702,2,8
black_crappie,mi,2005,16-250,lakeyear,31.47075442,0.262377326,-0.409019277,1,8
black_crappie,mi,2005,41-176,lakeyear,29.65026775,0.622950164,1.424392468,3,8
black_crappie,mi,2005,4-Apr,lakeyear,29.14897956,0.292900757,0.434612524,2,8
black_crappie,mi,2005,27-520,lakeyear,41.41910468,0.072343597,-3.343722888,1,8
black_crappie,mi,2005,54-90,lakeyear,98.2509037,0.036086682,-1.792807816,2,8
black_crappie,mi,2006,22-375,lakeyear,27.90538406,0.337187327,0.60298653,1,8
black_crappie,mi,2006,35-54,lakeyear,20.30158721,24.45308637,-0.781942763,2,8
black_crappie,mi,2007,40-145,lakeyear,270.2889719,0.015251744,-2.158844278,0,6
black_crappie,mi,2007,79-2,lakeyear,42.60569165,0.096113256,-1.711715989,2,8
black_crappie,mi,2007,18-196,lakeyear,1259673572,1.97961756558735e-09,-1.943032797,2,8
black_crappie,mi,2007,59-395,lakeyear,24.90899922,0.282324215,-0.148757158,3,8
black_crappie,mi,2007,59-155,lakeyear,64.25867605,0.059186476,-2.950931621,2,8
black_crappie,mi,2007,63-263,lakeyear,26.20054654,0.446105632,1.092009228,2,7
black_crappie,mi,2007,63-731,lakeyear,35.4102881,0.212758757,-0.126948542,3,8
black_crappie,mi,2007,31-1178,lakeyear,30.86037684,0.460256547,-0.111914608,2,8
black_crappie,mi,2007,31-993,lakeyear,34.799842,0.243572685,-0.287016293,1,8
black_crappie,mi,2007,31-909,lakeyear,38.02773627,0.179613746,-2.282939153,3,8
black_crappie,mi,2008,35-5,lakeyear,31.60647616,0.354926446,-0.071788399,1,8
black_crappie,mi,2008,18-69,lakeyear,34.35561437,0.21021032,-0.967549683,2,7
black_crappie,mi,2008,18-71,lakeyear,86.16779906,0.036418605,-4.354676248,2,8
black_crappie,mi,2008,62-269,lakeyear,35.79825923,0.229663862,0.847253373,3,8
black_crappie,mi,2008,25-125,lakeyear,45.05316817,0.167068441,-0.548436754,1,7
black_crappie,mi,2008,18-57,lakeyear,66.82683173,0.054714066,-1.828051938,1,8
black_crappie,mi,2008,8-619,lakeyear,34.90335243,0.307974234,0.204412646,2,6
black_crappie,mi,2008,59-369,lakeyear,35.59273073,0.218123502,-0.392879607,2,7
black_crappie,mi,2008,69-225,lakeyear,30.46086709,0.534110998,1.412670852,3,8
black_crappie,mi,2008,Aug-84,lakeyear,83703109.71,2.40439619382009e-08,-6.232653847,3,8
black_crappie,mi,2009,54-136,lakeyear,57.98138313,0.088854979,-1.109057051,2,8
bluegill,mi,2003,27-May,lakeyear,31.68961152,0.196865381,0.199700691,1,7
bluegill,mi,2004,40-117,lakeyear,22.03610688,0.404034275,0.436968927,2,8
bluegill,mi,2003,46-80,lakeyear,42.2060223,0.086609207,-0.27206382,0,7
bluegill,mi,2003,8-141,lakeyear,20.555045,0.423117873,0.87491076,1,8
bluegill,mi,2003,8-202,lakeyear,20.00025071,0.496846685,0.476783464,1,7
bluegill,mi,2003,38-568,lakeyear,20.05491527,0.53531424,0.501571261,1,7
bluegill,mi,2003,60-71,lakeyear,35.21096141,0.164920744,1.160633915,2,6
bluegill,mi,2003,41-516,lakeyear,26.2094533,0.223734577,-0.427479926,1,7
bluegill,mi,2003,36-1936,lakeyear,19.56142255,0.419113072,0.048631392,1,8
bluegill,mi,2003,22-383,lakeyear,18.84186977,0.604748132,-0.072453607,1,6
bluegill,mi,2003,26-20,lakeyear,21.59088522,0.868897207,3.401326024,4,8
bluegill,mi,2003,35-104,lakeyear,18.2801291,0.783741621,2.292707901,3,8
bluegill,mi,2003,35-96,lakeyear,21.49411523,0.517692346,1.160308705,2,8
bluegill,mi,2003,71-52,lakeyear,19.78314016,0.929443155,2.6631763,3,8
bluegill,mi,2003,71-53,lakeyear,30.37525169,0.126148091,-0.763460875,2,8
bluegill,mi,2004,63-2,lakeyear,24.88921032,0.301002302,0.313170935,1,7
bluegill,mi,2004,63-1650,lakeyear,306.1112139,0.006304531,-1.182061459,1,8
bluegill,mi,2004,47-101,lakeyear,25.02172906,0.340915544,0.589925138,1,7
bluegill,mi,2004,47-102,lakeyear,24.34138936,0.308319705,0.394809154,1,6
bluegill,mi,2004,63-1692,lakeyear,19.01173708,0.27845259,0.105558139,1,7
bluegill,mi,2004,57-45,lakeyear,24.71762295,0.244707479,0.196472378,1,8
bluegill,mi,2004,18-6,lakeyear,25.35191724,0.210445734,-0.284717085,2,8
bluegill,mi,2004,63-1691,lakeyear,13.31271006,2.560712914,1.55415468,2,8
bluegill,mi,2004,65-60,lakeyear,18.94526474,0.885145855,1.423984817,2,6
bluegill,mi,2004,75-1054,lakeyear,19.57893814,0.53068083,0.432002322,2,8
bluegill,mi,2003,27-108,lakeyear,826974563.2,2.49623945062977e-09,-1.046706456,1,8
bluegill,mi,2004,36-138,lakeyear,27.54470413,0.148610532,0.638234165,2,7
bluegill,mi,2004,59-264,lakeyear,31.40231096,0.172476632,0.771562221,1,8
bluegill,mi,2004,39-129,lakeyear,21.12342148,0.453766253,0.498243204,1,8
bluegill,mi,2004,19-201,lakeyear,91.06887924,0.024508474,-2.041291273,1,8
bluegill,mi,2004,62-81,lakeyear,77.4149309,0.030997153,-1.917451995,1,8
bluegill,mi,2004,62-82,lakeyear,37.86653419,0.092688687,-1.103835064,1,7
bluegill,mi,2004,75-742,lakeyear,25.56679421,0.291958567,0.487823881,1,8
bluegill,mi,2004,36-32,lakeyear,20.22400109,1.702143982,1.611283916,2,8
bluegill,mi,2004,59-99,lakeyear,18.06089345,0.295850562,0.36498949,1,8
bluegill,mi,2004,43-254,lakeyear,28.39193216,0.285761418,1.876671394,3,8
bluegill,mi,2005,May-97,lakeyear,22.52083707,0.191688473,-1.437352799,1,6
bluegill,mi,2004,19-21,lakeyear,21.90185757,0.203704832,-0.478872065,0,8
bluegill,mi,2003,52-305,lakeyear,22.14840643,0.333542038,0.086060774,1,6
bluegill,mi,2004,27-117,lakeyear,24.50806132,0.171387902,0.175824818,1,8
bluegill,mi,2004,10-111,lakeyear,18.80160469,0.508973372,1.352409928,3,7
bluegill,mi,2005,41-176,lakeyear,21.45243498,0.210404611,0.164552093,1,8
bluegill,mi,2005,39-270,lakeyear,31.7005258,0.269231144,0.473109661,1,6
bluegill,mi,2005,4-Apr,lakeyear,30.52763292,0.120293394,-0.467491653,2,7
bluegill,mi,2005,26-33,lakeyear,20.08342111,0.512685537,1.684354975,3,8
bluegill,mi,2005,54-90,lakeyear,17.79961931,0.757504101,2.176155621,3,7
bluegill,mi,2006,60-166,lakeyear,19.64156336,0.738502168,2.1927144,3,8
bluegill,mi,2006,14-154,lakeyear,36.25414963,0.135628501,-0.504842573,1,5
bluegill,mi,2006,78-171,lakeyear,22.00601179,0.357205995,0.503080038,1,7
bluegill,mi,2006,81-266,lakeyear,10.19644838,6.224278246,-3.460415675,1,6
bluegill,mi,2006,63-279,lakeyear,21.42194571,0.264269103,-0.288444608,1,8
bluegill,mi,2006,63-278,lakeyear,22.28791506,0.213019472,-1.329336505,1,8
bluegill,mi,2006,43-37,lakeyear,25.81001915,0.202736426,0.774228658,2,8
bluegill,mi,2006,47-472,lakeyear,25.41943513,0.1842032,0.367637708,1,8
bluegill,mi,2006,36-849,lakeyear,14.8498647,2.132740102,1.814792112,2,7
bluegill,mi,2006,29-Jan,lakeyear,20.32191774,0.383502003,0.570875808,1,8
bluegill,mi,2006,70-164,lakeyear,20.03486849,0.146086169,-3.041328618,0,7
bluegill,mi,2006,41-29,lakeyear,27.28398597,0.122840154,-1.574160488,1,8
bluegill,mi,2006,75-297,lakeyear,607725602.3,5.03953904126324e-09,-0.149901575,1,6
bluegill,mi,2006,22-375,lakeyear,17.32216178,0.334450339,-0.556177825,1,8
bluegill,mi,2006,27-761,lakeyear,24.46957519,0.398449145,0.20330382,1,8
bluegill,mi,2006,35-54,lakeyear,21.22551287,0.633817374,1.999094385,3,8
bluegill,mi,2006,67-288,lakeyear,67.65701116,0.042911863,0.105233032,1,8
bluegill,mi,2007,18-196,lakeyear,35.37064158,0.072220527,-1.138150811,2,8
bluegill,mi,2007,59-395,lakeyear,18.12237688,0.398678395,0.948418077,2,7
bluegill,mi,2007,59-155,lakeyear,28.77806981,0.139954764,0.125838142,1,8
bluegill,mi,2007,47-68,lakeyear,18.90767782,0.291119829,0.346124091,1,8
bluegill,mi,2007,36-686,lakeyear,247360845.6,1.12714340504363e-08,-0.713708274,1,8
bluegill,mi,2007,3-178,lakeyear,22.96937185,0.310443842,0.596208473,1,6
bluegill,mi,2007,65-200,lakeyear,331197747,9.9130977146116e-09,-0.128747811,2,8
bluegill,mi,2007,18-123,lakeyear,22.38169305,0.178167876,-0.440504157,1,7
bluegill,mi,2007,63-263,lakeyear,355151556.3,6.02811370235695e-09,-0.577741625,1,8
bluegill,mi,2007,80-233,lakeyear,28.46001529,0.207385699,0.463114887,1,6
bluegill,mi,2007,Mar-71,lakeyear,15.25313213,0.407955555,0.835905225,2,7
bluegill,mi,2007,47-252,lakeyear,19.45343829,0.513808598,0.465390345,1,8
bluegill,mi,2007,69-61,lakeyear,23.52434528,0.999434168,1.667860671,2,8
bluegill,mi,2007,44-79,lakeyear,141.6173642,0.022370917,-0.486249573,0,7
bluegill,mi,2007,20-109,lakeyear,15.40077497,1.348351511,1.46398773,2,6
bluegill,mi,2007,59-189,lakeyear,29.23463039,0.122250735,-0.132559796,1,8
bluegill,mi,2007,31-767,lakeyear,25.54153787,0.38757736,0.388565195,1,8
bluegill,mi,2007,31-915,lakeyear,22.56456899,0.572823087,1.459657577,2,8
bluegill,mi,2007,31-909,lakeyear,29.18042803,0.208052903,0.216983635,1,8
bluegill,mi,2007,31-760,lakeyear,23.93422086,0.220813727,0.015410556,1,8
bluegill,mi,2007,55-31,lakeyear,25.79129974,0.139232191,-0.506133434,1,8
bluegill,mi,2007,52-259,lakeyear,115.0265976,0.036748133,0.493783533,1,8
bluegill,mi,2007,52-196,lakeyear,24.41193102,0.826298175,1.300292281,2,8
bluegill,mi,2007,Oct-77,lakeyear,28.49457783,0.172894946,0.084724003,1,7
bluegill,mi,2008,25-163,lakeyear,22.21508794,0.427065012,0.366302301,1,5
bluegill,mi,2008,35-5,lakeyear,19.18554765,0.632704611,1.451292804,2,6
bluegill,mi,2008,18-69,lakeyear,37.70190398,0.06816639,-1.777148079,1,7
bluegill,mi,2008,18-71,lakeyear,20.20252068,0.715373691,1.643388167,2,8
bluegill,mi,2008,59-403,lakeyear,72.51620672,0.035874591,-0.686890088,1,8
bluegill,mi,2008,62-269,lakeyear,132.046834,0.014794379,-1.683994439,0,8
bluegill,mi,2008,25-125,lakeyear,24.82060886,0.387195582,0.032955543,1,7
bluegill,mi,2008,36-204,lakeyear,19.86434262,0.602076914,0.128512425,1,7
bluegill,mi,2008,18-57,lakeyear,25.7104089,0.187546412,-0.940965786,1,6
bluegill,mi,2008,81-18,lakeyear,28.28874901,0.229847958,0.508760175,1,8
bluegill,mi,2008,81-6,lakeyear,29.1579855,0.181689981,0.149751214,1,7
bluegill,mi,2008,47-153,lakeyear,44.10829331,0.074772621,-0.009612249,1,8
bluegill,mi,2008,68-142,lakeyear,24.88985771,0.415309156,0.313667003,1,8
bluegill,mi,2008,8-619,lakeyear,28.83100438,0.168208088,0.041250539,1,8
bluegill,mi,2008,59-369,lakeyear,99.3216977,0.029707332,-0.805721812,2,7
bluegill,mi,2008,69-225,lakeyear,22.94763855,0.498981874,1.826715282,3,8
bluegill,mi,2008,26-23,lakeyear,20.33279767,0.327050839,0.224119078,2,8
bluegill,mi,2008,37-139,lakeyear,24.63562199,0.24183185,0.060367078,1,8
bluegill,mi,2008,Aug-84,lakeyear,16.19387797,0.549664829,0.524734902,1,7
bluegill,mi,2010,40-192,lakeyear,23.8536754,0.380467026,1.392274911,2,8
bluegill,mi,2009,54-136,lakeyear,155.1787165,0.015859907,-0.652031495,2,8
bluegill,mi,2009,51-132,lakeyear,64.60854084,0.060814917,0.279989309,1,8
bluegill,mi,2009,1-138,lakeyear,34.73489037,0.173094108,1.212073937,2,8
largemouth_bass,mi,2003,May-89,lakeyear,45.94886466,0.421453582,0.658043367,1,9
largemouth_bass,mi,2004,40-117,lakeyear,41.94584555,0.385388183,0.617236475,1,7
largemouth_bass,mi,2004,40-61,lakeyear,32.1666668,1.86958972188056e+32,-18.5242273,2,7
largemouth_bass,mi,2003,28-56,lakeyear,44.79586496,0.256427664,-0.007207687,1,10
largemouth_bass,mi,2003,63-673,lakeyear,55.23306163,0.172962063,-0.356658904,1,10
largemouth_bass,mi,2003,46-80,lakeyear,1269587053,2.97365312639239e-09,-2.465779469,1,9
largemouth_bass,mi,2003,8-141,lakeyear,71.60751554,0.086867324,-1.571932303,1,10
largemouth_bass,mi,2003,8-202,lakeyear,19.15859036,894112.8921,-11.29670706,1,8
largemouth_bass,mi,2003,25-11,lakeyear,48.77762215,0.182417513,0.288533937,2,8
largemouth_bass,mi,2003,71-27,lakeyear,30.66667582,667351.2792,0.964368786,1,6
largemouth_bass,mi,2003,49-280,lakeyear,59.96972255,0.157207127,-0.562182969,0,10
largemouth_bass,mi,2003,41-516,lakeyear,45.88458053,0.201706309,-0.075487352,1,10
largemouth_bass,mi,2003,22-383,lakeyear,55.49981447,0.132633642,-1.300399169,0,10
largemouth_bass,mi,2003,26-20,lakeyear,41.12898734,0.557757312,2.132703594,3,10
largemouth_bass,mi,2003,26-2,lakeyear,35.52000013,80.10787861,-0.796618865,2,9
largemouth_bass,mi,2003,35-104,lakeyear,31.85294164,8.44060596273651e+28,-11.94284042,2,10
largemouth_bass,mi,2003,35-96,lakeyear,29.97619294,4.05706058866426e+23,-13.72462419,2,9
largemouth_bass,mi,2003,71-52,lakeyear,34.12195171,4.08083476880568e+20,-8.341692233,2,10
largemouth_bass,mi,2004,63-1650,lakeyear,81.68824838,0.085506316,-0.778134011,1,9
largemouth_bass,mi,2004,47-102,lakeyear,103.284372,0.061316264,-0.919342723,0,10
largemouth_bass,mi,2004,63-1692,lakeyear,35.07290692,0.385315302,0.600733308,2,7
largemouth_bass,mi,2004,18-6,lakeyear,136.8719324,0.04170126,-1.199397971,2,10
largemouth_bass,mi,2004,63-1047,lakeyear,38.40842047,0.702785786,2.367778503,3,8
largemouth_bass,mi,2004,65-79,lakeyear,68.16973969,0.130591926,-0.608280787,2,10
largemouth_bass,mi,2004,65-48,lakeyear,1030.808866,0.003499685,-3.329353423,2,8
largemouth_bass,mi,2004,63-1691,lakeyear,61.42128367,0.104561023,-0.592375641,2,10
largemouth_bass,mi,2004,65-60,lakeyear,37.14706788,430202392.8,-2.86962643,3,9
largemouth_bass,mi,2004,75-1054,lakeyear,54.35732627,0.254096424,-0.035527368,1,6
largemouth_bass,mi,2004,36-138,lakeyear,37.47963855,0.427313744,-0.063847594,1,8
largemouth_bass,mi,2004,59-264,lakeyear,156.0915489,0.030358004,-1.958303518,1,10
largemouth_bass,mi,2004,39-129,lakeyear,47.60583083,0.211190462,-0.009658059,1,10
largemouth_bass,mi,2004,19-201,lakeyear,43.739915,0.270588932,-0.252956643,2,10
largemouth_bass,mi,2004,62-81,lakeyear,46.50190764,0.222927609,-0.130049372,1,10
largemouth_bass,mi,2004,62-82,lakeyear,52.41780665,0.231823631,0.225625756,1,9
largemouth_bass,mi,2004,59-99,lakeyear,51.05822076,0.171839556,-0.235686873,1,8
largemouth_bass,mi,2004,43-254,lakeyear,48.58824446,0.19760991,-0.904769963,1,10
largemouth_bass,mi,2005,May-97,lakeyear,42.3017107,0.351942211,-0.221446638,0,8
largemouth_bass,mi,2004,19-21,lakeyear,36.1275508,0.30444445,-0.348575779,1,9
largemouth_bass,mi,2003,52-305,lakeyear,53.64286357,0.164990163,-0.667455598,0,8
largemouth_bass,mi,2004,27-117,lakeyear,36.20060549,0.448516865,0.543678258,1,9
largemouth_bass,mi,2004,10-111,lakeyear,42.39282451,0.344297545,0.048221576,1,7
largemouth_bass,mi,2004,19-Oct,lakeyear,31.92232959,8.89431392685091e+24,-13.36045997,2,8
largemouth_bass,mi,2005,24-71,lakeyear,81.99997371,0.078378299,-2.737536701,3,8
largemouth_bass,mi,2005,16-250,lakeyear,69.59093559,0.134281532,0.695575413,4,10
largemouth_bass,mi,2005,41-176,lakeyear,49.75458402,0.185753983,-0.472979408,1,10
largemouth_bass,mi,2005,47-379,lakeyear,79.40620194,0.081711332,-0.579831702,2,10
largemouth_bass,mi,2005,39-270,lakeyear,64.52722385,0.127850749,-0.186115297,1,7
largemouth_bass,mi,2005,4-Apr,lakeyear,81.98443865,0.102302345,-0.123683379,2,10
largemouth_bass,mi,2005,27-520,lakeyear,33.31194949,0.676988342,2.286377569,3,7
largemouth_bass,mi,2005,54-90,lakeyear,81.1378618,0.086712828,-0.29102799,2,9
largemouth_bass,mi,2006,78-171,lakeyear,60.0829968,0.133607853,-0.863145853,2,9
largemouth_bass,mi,2006,63-279,lakeyear,78.33548472,0.069629823,-1.954901622,1,10
largemouth_bass,mi,2006,63-278,lakeyear,89.84462495,0.075151753,-0.491612726,1,10
largemouth_bass,mi,2006,43-37,lakeyear,42.35565684,0.260447965,0.149100403,1,9
largemouth_bass,mi,2006,47-472,lakeyear,58.86343206,0.141938507,0.049505347,2,9
largemouth_bass,mi,2006,29-Jan,lakeyear,27.38333329,1.54151533142301e+29,-21.85557053,2,7
largemouth_bass,mi,2006,70-164,lakeyear,92.21196137,0.073997277,-0.052251794,1,10
largemouth_bass,mi,2006,75-297,lakeyear,127.8789617,0.049198276,-1.297318396,0,9
largemouth_bass,mi,2006,22-375,lakeyear,47.46607008,0.238823366,0.692240353,1,10
largemouth_bass,mi,2006,43-198,lakeyear,437.5453279,0.008717536,-2.412892267,1,10
largemouth_bass,mi,2006,67-288,lakeyear,41.80501343,0.215899054,0.036119709,1,9
largemouth_bass,mi,2006,52-1356,lakeyear,55.21166674,0.184104101,-0.534685248,0,7
largemouth_bass,mi,2007,79-2,lakeyear,47.41781915,0.340407958,0.473990546,2,10
largemouth_bass,mi,2007,56-14,lakeyear,47.25331914,0.390322778,0.521830242,1,7
largemouth_bass,mi,2007,18-206,lakeyear,80.41060238,0.103750012,-1.018218003,1,7
largemouth_bass,mi,2007,18-196,lakeyear,46.27833504,0.393095467,1.19042755,2,9
largemouth_bass,mi,2007,59-395,lakeyear,39.06203248,0.555398386,1.251469322,2,8
largemouth_bass,mi,2007,59-155,lakeyear,134.4249573,0.029095687,-2.951337394,2,10
largemouth_bass,mi,2007,47-68,lakeyear,118.4419119,0.041843837,-1.693236753,1,10
largemouth_bass,mi,2007,36-686,lakeyear,50.68233631,0.144605505,-0.859715218,0,10
largemouth_bass,mi,2007,3-178,lakeyear,83.92463045,0.07575715,-1.147489942,1,9
largemouth_bass,mi,2007,65-200,lakeyear,31.6197182,1.90515382369414e+33,-8.141904466,1,8
largemouth_bass,mi,2007,63-263,lakeyear,55.2931593,0.142047973,-0.093132627,2,10
largemouth_bass,mi,2007,Mar-71,lakeyear,39.38203789,0.347383562,0.516771278,1,9
largemouth_bass,mi,2007,47-252,lakeyear,51.99085046,0.242680509,0.370017615,2,10
largemouth_bass,mi,2007,63-731,lakeyear,40.02249237,0.389868411,0.449120522,1,9
largemouth_bass,mi,2007,44-79,lakeyear,54.34074914,0.179378517,0.317431012,2,9
largemouth_bass,mi,2007,61-125,lakeyear,39.10096066,0.714940938,1.638706318,2,10
largemouth_bass,mi,2007,65-161,lakeyear,36.50820756,0.74609393,2.242189325,3,8
largemouth_bass,mi,2007,55-31,lakeyear,53.83393971,0.2202503,-0.267772059,0,8
largemouth_bass,mi,2007,52-259,lakeyear,45.94686234,0.257146654,0.447006565,2,10
largemouth_bass,mi,2007,52-196,lakeyear,48.46060162,0.258640091,-0.343735378,0,7
largemouth_bass,mi,2008,25-124,lakeyear,37.59961982,0.738412577,0.632216234,1,8
largemouth_bass,mi,2008,35-5,lakeyear,29.18085107,1392509.044,-3.600600047,2,10
largemouth_bass,mi,2008,18-69,lakeyear,53.15723607,0.151078593,-1.529781097,1,10
largemouth_bass,mi,2008,18-71,lakeyear,46.44236555,0.237720556,-0.081395298,1,10
largemouth_bass,mi,2008,59-403,lakeyear,46.83512818,0.277568989,0.371999814,1,10
largemouth_bass,mi,2008,62-269,lakeyear,73.57220424,0.08461439,-0.952440967,0,10
largemouth_bass,mi,2008,81-18,lakeyear,56.46950286,0.155099824,-0.035573047,1,10
largemouth_bass,mi,2008,47-153,lakeyear,49.11607465,0.204529696,0.081908345,1,10
largemouth_bass,mi,2008,8-619,lakeyear,64.23185883,0.111099559,-0.418637641,1,9
largemouth_bass,mi,2008,40-207,lakeyear,43.47013969,0.434001906,0.596388065,1,7
largemouth_bass,mi,2008,59-369,lakeyear,46.06045559,0.246107713,-0.04805766,1,8
largemouth_bass,mi,2008,69-225,lakeyear,35.06837128,7.52379E+13,1.815010825,2,7
largemouth_bass,mi,2008,26-23,lakeyear,31.52631578,3.25937759581434e+27,-0.006458642,1,10
largemouth_bass,mi,2008,37-139,lakeyear,53.44087143,0.169140518,-0.467172825,1,9
largemouth_bass,mi,2008,Aug-84,lakeyear,55.52025391,0.114038996,-1.334701474,1,9
largemouth_bass,mi,2008,61-66,lakeyear,30.60000033,2.18091301575222e+35,-20.75482833,2,7
largemouth_bass,mi,2009,54-136,lakeyear,45.46682106,0.231364933,0.460387321,1,10
largemouth_bass,mi,2009,51-142,lakeyear,57.15125307,0.186045039,-0.40063965,1,8
largemouth_bass,mi,2009,51-132,lakeyear,38.7297651,1.01668098,1.773920025,2,10
largemouth_bass,mi,2009,1-138,lakeyear,28.90410896,2.74340654500686e+25,-15.79321063,2,10
largemouth_bass,mi,2008,52-255,lakeyear,948.0725448,0.004782362,-2.005207462,1,10
smallmouth_bass,mn,2010,38052900,lakeyear,199.3913066,0.025035315,-0.849992018,2,8
smallmouth_bass,mn,2015,16007700,lakeyear,45960301.95,8.11478568640797e-08,-0.932019692,3,8
smallmouth_bass,mn,2008,03057600,lakeyear,51.33667313,0.269175892,0.018061433,1,6
smallmouth_bass,mn,2008,56047500,lakeyear,31.94067738,3437.955333,0.173653511,1,7
smallmouth_bass,mn,2010,29024300,lakeyear,48.59341037,0.364141445,1.799611059,4,8
smallmouth_bass,mn,2012,56074701,lakeyear,34.49999969,8167.544779,0.999913106,1,6
smallmouth_bass,mn,2012,56047500,lakeyear,55.74400704,0.268335774,-0.470611125,1,6
smallmouth_bass,mn,2013,29024300,lakeyear,50.02071703,0.205429621,-1.661856133,2,8
smallmouth_bass,mn,2013,11028200,lakeyear,50.62689957,0.240761745,0.012576757,3,8
